time,cpu_useage,memory_useage,kB_rd/s,kB_wr/s,cache_hit_rate,concurrent_users,lock_wait_count,error_cnt_per_second,logical_reads_per_second,physical_reads_per_second,active_session,transactions_per_second,rows_scanned_per_second,rows_inserted_per_second,rows_updated_per_second,rows_deleted_per_second,auto_vacuum_cnt_per_second,filesys_use_rate
1701263777.9175498,6.2,16.3,0.46,3.2,0.992415521267286,2.0,0.0,12.0,65160.0,3803.0,74.0,1466.0,35666.0,1433.0,2866.0,1433.0,0.0,0.24645521575381235
1701263778.918441,293.8,16.3,0.46,3.2,0.9924147850301007,2.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2464543949813752
1701263779.9194653,6.2,16.3,0.46,3.2,0.9924147850301007,2.0,0.0,1.0,6147.0,505.0,74.0,186.0,3233.0,181.0,362.0,181.0,0.0,0.2464543949813752
1701263780.9205227,18.8,16.3,0.46,3.21,0.9924143241561584,2.0,0.0,2.0,10016.0,341.0,75.0,142.0,5616.0,132.0,264.0,132.0,0.0,0.2464544829212792
1701263781.9215937,0.0,16.3,0.46,3.21,0.9924143241561584,2.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2464544829212792
1701263782.9226887,60.0,16.3,0.46,3.21,0.9924143241561584,2.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2464544829212792
1701263783.9236865,50.0,16.3,0.46,3.21,0.9924142784743317,2.0,0.0,3.0,13198.0,80.0,74.0,45.0,7768.0,35.0,70.0,35.0,0.0,0.2464545122345805
1701263784.924739,118.8,16.3,0.46,3.22,0.9924140893526667,2.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24645462948778582
1701263785.9257812,0.0,16.3,0.46,3.22,0.9924140893526667,2.0,0.0,1.0,4778.0,141.0,74.0,49.0,2726.0,45.0,90.0,45.0,0.0,0.24645462948778582
1701263786.9264016,100.0,16.2,0.46,3.22,0.9923704250059884,2.0,0.0,2.0,13370.0,26398.0,73.0,49.0,9124.0,55.0,74.0,55.0,0.0,0.24645465880108716
1701263787.9274614,113.3,16.2,0.46,3.22,0.9923703756588543,2.0,0.0,1.0,4492.0,49.0,73.0,19.0,2620.0,15.0,30.0,15.0,0.0,0.2464547174276898
1701263788.928564,0.0,16.2,0.46,3.22,0.9923703756588543,2.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2464547174276898
1701263789.9295614,33.3,16.2,0.46,3.23,0.9923703328358475,2.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24645486399419644
1701263790.930693,0.0,16.2,0.46,3.23,0.9923703328358475,2.0,0.0,2.0,8997.0,63.0,73.0,40.0,5247.0,30.0,60.0,30.0,0.0,0.24645486399419644
1701263791.93564,6.2,16.2,0.46,3.24,0.9923702745394238,2.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24645594858634554
1701263792.9367516,0.0,16.2,0.46,3.24,0.9923702745394238,2.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24645594858634554
1701263793.9378197,0.0,16.2,0.46,3.24,0.9923702745394238,2.0,0.0,2.0,8961.0,72.0,75.0,39.0,5229.0,29.0,58.0,29.0,0.0,0.24645594858634554
1701263794.938935,0.0,16.2,0.46,3.24,0.9923702745394238,2.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24645594858634554
1701263795.9394658,68.8,16.2,0.46,3.24,0.9923703714141194,2.0,0.0,4.0,17118.0,0.0,73.0,12.0,10176.0,0.0,0.0,0.0,0.0,0.2464549519341004
1701263796.940559,6.7,16.2,0.46,3.24,0.9923703714141194,2.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2464549519341004
1701263797.9416475,12.5,16.2,0.46,3.24,0.9923704156820525,2.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24645498124740176
1701263798.9426923,12.5,16.2,0.46,3.24,0.9923704156820525,2.0,0.0,2.0,8587.0,3.0,73.0,7.0,5099.0,1.0,2.0,1.0,0.0,0.24645498124740176
1701263799.9436862,50.0,16.2,0.46,3.25,0.9923704649586899,2.0,0.0,2.0,8634.0,0.0,72.0,8.0,5114.0,0.0,0.0,0.0,0.0,0.24645498124740176
1701263800.9447823,20.0,16.2,0.46,3.25,0.9923704893037637,2.0,0.0,1.0,4259.0,0.0,72.0,2.0,2537.0,0.0,0.0,0.0,0.0,0.24645501056070307
1701263801.9458604,26.7,16.2,0.46,3.25,0.9923704503713076,2.0,0.0,1.0,4702.0,44.0,74.0,28.0,2696.0,20.0,40.0,20.0,0.0,0.24645612446615348
1701263802.9469652,93.8,16.2,0.46,3.26,0.9923704514668966,2.0,0.0,0.0,138.0,0.0,74.0,3.0,48.0,0.0,0.0,0.0,0.0,0.24645612446615348
1701263803.9479995,20.0,16.2,0.46,3.26,0.9923704514668966,2.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24645512781390838
1701263804.9492795,26.7,16.2,0.46,3.27,0.9923704514668966,2.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2464551571272097
1701263805.95013,0.0,16.2,0.46,3.27,0.9923704059294386,2.0,0.0,4.0,17501.0,95.0,74.0,46.0,10317.0,34.0,68.0,34.0,0.0,0.24645621240605747
1701263806.9511662,0.0,16.2,0.46,3.27,0.9923704302741485,2.0,0.0,1.0,4259.0,0.0,74.0,2.0,2537.0,0.0,0.0,0.0,0.0,0.24645530369371635
1701263807.9522266,18.8,16.2,0.46,3.27,0.9923703758924751,2.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24645542094692163
1701263808.9532936,0.0,16.2,0.46,3.27,0.9923703758924751,2.0,0.0,1.0,4976.0,56.0,75.0,36.0,2792.0,26.0,52.0,26.0,0.0,0.24645542094692163
1701263809.953401,12.5,16.2,0.46,3.28,0.9923703452844687,2.0,0.0,2.0,8782.0,54.0,75.0,25.0,5172.0,23.0,46.0,23.0,0.0,0.2464555968267296
1701263810.9545398,6.2,16.2,0.46,3.29,0.9923703452844687,2.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2464555968267296
1701263811.9555256,0.0,16.2,0.46,3.29,0.9923702514176356,2.0,0.0,2.0,9021.0,95.0,75.0,44.0,5259.0,34.0,68.0,34.0,0.0,0.24645580201983888
1701263812.95662,413.3,16.2,0.46,3.3,0.9923702514176356,2.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24645588995974288
1701263813.9576113,31.2,15.7,0.46,3.3,0.9923701920412811,2.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2464560365262495
1701263814.9587264,0.0,15.7,0.46,3.3,0.9923701920412811,2.0,0.0,2.0,9231.0,75.0,49.0,46.0,5327.0,34.0,68.0,34.0,0.0,0.2464560365262495
1701263815.95975,0.0,14.0,0.46,3.31,0.9923701559432453,2.0,0.0,2.0,8640.0,56.0,30.0,24.0,5124.0,22.0,44.0,22.0,0.0,0.2464563589725641
